SalePrice,CentralAir,OverallQual,GrLivArea,GarageArea,TotalBsmtSF,1stFlrSF,TotRmsAbvGrd,YearBuilt,YearRemodAdd,GarageYrBlt,MasVnrArea,FullBath 0,FullBath 1,FullBath 2,FullBath 3,FullBath 4,ExterQual Ex,ExterQual Fa,ExterQual Gd,ExterQual TA,KitchenQual Ex,KitchenQual Fa,KitchenQual Gd,KitchenQual TA,BsmtQual Ex,BsmtQual Fa,BsmtQual Gd,BsmtQual TA,GarageCars 0.0,GarageCars 1.0,GarageCars 2.0,GarageCars 3.0,GarageCars 4.0,GarageCars 5.0,GarageFinish Fin,GarageFinish RFn,GarageFinish Unf,Fireplaces 0,Fireplaces 1,Fireplaces 2,Fireplaces 3,Fireplaces 4,HeatingQC Ex,HeatingQC Fa,HeatingQC Gd,HeatingQC Po,HeatingQC TA,Foundation BrkTil,Foundation CBlock,Foundation PConc,Foundation Slab,Foundation Stone,Foundation Wood
244000.0,1,0.6461833962946006,1.2041167410249076,0.22814971925240812,2.4016927534944883,2.4227140849575335,0.986849366836289,-0.10938224718547504,-0.7785485218266315,-0.4067570929430059,-0.5722502445815958,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
171750.0,1,0.6461833962946006,-0.189262046299371,0.023803661028678508,0.801657287381729,0.6255964991615951,-0.28775828882527155,1.0462575960103884,0.896832928430717,1.000928758749552,0.340426783729083,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
130000.0,1,-0.7725524696579678,-1.2387430903691468,-0.8585997722101539,-0.4261713468977074,-0.7279771718421542,-0.9250621166560519,-0.10938224718547504,-0.7785485218266315,-0.4067570929430059,-0.5722502445815958,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
294000.0,1,0.6461833962946006,1.3167728982979345,0.20957280486843272,0.318242316768938,0.9085469275635089,1.6241531946670693,0.08872744021953012,0.896832928430717,-0.16543951836713883,-0.5722502445815958,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
165400.0,1,0.6461833962946006,0.30682033046430834,-0.3523788552468237,-0.6939787015094884,-1.018574909119795,0.3495455390055087,1.0462575960103884,0.9447009698666412,1.000928758749552,-0.05711965191544582,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
127500.0,1,-0.06318453668168356,-0.2643661511480555,0.40463040590017463,-0.3807802698448632,-0.5113034203632112,-0.28775828882527155,-1.3310586528496735,-1.6401732676732679,-0.004561135316560798,-0.5722502445815958,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
301500.0,1,1.3555513292708847,0.9610166121725867,1.0130243519753697,2.120268075766854,2.10917442105271,0.3495455390055087,0.7490930649028806,0.4660205555073988,0.6389523968857513,2.529731802560221,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
99900.0,1,-0.7725524696579678,-1.2585073284872217,-2.196137607856384,-0.4261713468977074,-0.7534682014279122,-1.562365944486832,-1.6282231839571812,-1.6401732676732679,0.0,-0.5722502445815958,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
190000.0,1,0.6461833962946006,-0.6616273373213605,-0.33844616945884215,-0.44432777771884513,0.016360892061979177,-0.9250621166560519,1.1122941584787234,0.9925690113025655,1.081367950274841,0.4468124496057879,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
151000.0,1,-0.06318453668168356,-0.882986804243799,-0.05979245369921088,0.005043885104312782,-0.2691386392985103,-0.28775828882527155,-0.07636396595130751,-0.7306804803907072,-0.3665374971803614,-0.5722502445815958,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
181000.0,1,-0.06318453668168356,0.34437238288865063,0.13526514733253103,-0.4783710855084783,-0.6820933185877898,0.3495455390055087,0.9141844710737183,0.70536076268702,0.8400503756989739,-0.5722502445815958,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
128900.0,1,-0.7725524696579678,-0.890892499491029,-0.6263883424104612,-0.004034330306256065,-0.2793350511328135,-0.9250621166560519,-0.5056016219954854,-1.3529650190577225,-0.88939224209474,-0.5722502445815958,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
161500.0,1,-1.4819204026342518,0.5677082736228967,-0.7842921146742522,0.11852157773642336,-0.14168349136972036,0.986849366836289,-0.47258334076131786,0.2266803483277776,-0.8491726463320954,-0.5722502445815958,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
180500.0,1,-0.06318453668168356,0.6388595308479662,0.21886126206042042,-0.6531267321619286,-0.2538440215470555,0.986849366836289,-1.727278027659684,-1.6401732676732679,-1.5329057742970522,-0.5722502445815958,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
181000.0,1,-0.06318453668168356,-0.3236588655022801,0.1770632046964757,0.801657287381729,0.4522574979784408,-0.9250621166560519,0.8811661898395508,0.70536076268702,0.7998307799363293,-0.5722502445815958,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
183900.0,1,0.6461833962946006,-0.09637012714441907,0.15384206171650644,-0.81880416340481,-1.1383827481728577,-0.28775828882527155,0.9141844710737183,0.70536076268702,0.8400503756989739,0.6483852902142814,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
122000.0,0,0.6461833962946006,0.7673270786154529,-0.7657152002902768,-0.2877285618865325,-0.4985579055703322,1.6241531946670693,-2.0244425587671917,-1.6401732676732679,-0.728513859044162,-0.5722502445815958,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
378500.0,1,2.064919262247169,1.022285750338619,1.2684569247550317,2.1565809374091294,2.18819661276856,2.2614570224978494,1.211349002181226,1.1840411770462624,1.242246333325419,-0.5722502445815958,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
381000.0,1,1.3555513292708847,3.8465953774115182,2.513110188481385,-0.7348306708570482,2.06074146483977,2.89876085032863,-1.1989855279130035,0.6096246798151715,0.15631724773401723,2.966472957211957,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
144000.0,1,-0.7725524696579678,0.045932387305720024,-0.7332056001183198,-0.4034758083712853,-0.7279771718421542,0.3495455390055087,-0.4395650595271503,-1.257228936185874,-0.808953050569451,0.4356139584608716,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
260000.0,1,0.6461833962946006,0.045932387305720024,0.5253803493960149,0.6359798561388476,0.4395119831855618,-1.562365944486832,0.2538188463903678,-0.25200006603146485,0.03565846044608371,-0.5722502445815958,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
185750.0,1,-0.06318453668168356,-0.023242446107542034,-0.05050399650722317,0.9922998110036748,0.8397211476819623,0.3495455390055087,-0.10938224718547504,-0.7785485218266315,-0.4067570929430059,-0.5722502445815958,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
137000.0,1,-0.7725524696579678,-1.11818123784889,-0.8585997722101539,-0.2650330233601104,-0.5724818913690304,-0.9250621166560519,-0.20843709088797763,-0.9221526461344042,-0.5274158802309394,0.06606375067863353,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
177000.0,1,-0.06318453668168356,-0.2841303892661304,-0.7471382859063014,-0.07439049973816463,0.5032395571499567,-0.9250621166560519,-0.4065467782929828,1.0404370527384896,-0.7687334548068064,-0.10191361649511103,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
139000.0,1,-0.7725524696579678,-0.49560773712953154,0.36747657713222376,-0.8868907789840764,-1.2709361020187993,0.986849366836289,-2.0244425587671917,0.896832928430717,0.2769760350219508,-0.5722502445815958,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
137000.0,1,-0.7725524696579678,0.8285962167814851,-0.33844616945884215,-0.28091990032860586,-0.590325612079061,2.2614570224978494,-0.7697478718688255,-1.6401732676732679,-1.211149008195896,2.6025219950021765,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
162000.0,1,-0.06318453668168356,-0.20902628441744586,0.11204400435256175,-0.7461784401202592,-1.08230248308419,-0.28775828882527155,0.022690877751195066,-0.5870763560829345,-0.24587870989242785,-0.5722502445815958,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
197900.0,1,-0.06318453668168356,0.44121714966721753,0.03309211822066622,1.4257845968583371,1.438760342947275,0.3495455390055087,-0.14240052841964257,-0.39560419033923755,-0.4469766887056504,1.4378789159308811,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
237000.0,1,1.3555513292708847,1.0479792598921163,0.48358229203207015,0.17299087019983644,-0.08050502036390118,0.3495455390055087,1.0132393147762209,0.8489648869947928,0.9607091629869075,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
68400.0,1,-1.4819204026342518,-0.736731442170045,0.25601509082837126,-0.8029172864363145,-1.1766192925514947,-0.28775828882527155,-1.6942597464255162,-1.6401732676732679,0.07587805620872821,-0.5722502445815958,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
227000.0,1,0.6461833962946006,0.1427771540842869,0.33032274836427294,1.1829423346256207,1.0538457962023293,-0.28775828882527155,1.0132393147762209,0.8489648869947928,0.9607091629869075,0.043666768388800924,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
180000.0,1,0.6461833962946006,-0.31970601787866515,0.05166903260464164,0.5837801175280768,0.4573557038955924,-0.28775828882527155,0.6170199399662105,0.27454838976370183,0.4780740138351733,-0.2698909836688556,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
150500.0,1,-0.7725524696579678,-0.9106567376091039,0.05166903260464164,-0.02672986883267818,-0.3048260807185715,-0.9250621166560519,0.1877822839220327,1.1361731356103382,-0.044780731079205306,-0.5722502445815958,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
139000.0,1,-0.06318453668168356,0.6388595308479662,-2.196137607856384,-0.31723276197088124,-0.6311112594162738,0.986849366836289,-0.01032740348297246,-0.6349443975188588,0.0,-0.5722502445815958,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
169000.0,1,-0.06318453668168356,1.870171565604031,-0.6356767996024489,-0.5623445780562402,1.37503276898288,2.2614570224978494,-1.727278027659684,0.27454838976370183,-0.3665374971803614,-0.5722502445815958,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
132500.0,1,-0.06318453668168356,-0.17542707961671858,-0.8957536009781047,-0.6168138705196532,-0.8528832168123682,-0.28775828882527155,-1.0669124029763333,-1.6401732676732679,-1.5731253700596965,-0.5722502445815958,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
143000.0,1,-0.06318453668168356,-0.34144667980854754,0.25601509082837126,0.6269016407282788,0.4293155713512586,-0.28775828882527155,-0.2744736533563127,-1.0178887290062526,-0.6078550717562284,1.953009508597031,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
190000.0,1,-0.7725524696579678,0.16056496839055429,-0.3848884554187807,1.2986895811103734,1.0767877228295115,0.3495455390055087,-0.24145537212214516,-0.9700206875703284,-0.5676354759935839,2.904881255914917,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
278000.0,1,1.3555513292708847,0.31274960189973083,0.12133246154454946,1.0195344572353813,1.273068650639848,-0.9250621166560519,0.9472027523078859,0.7532288041229442,0.8802699714616183,-0.5722502445815958,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
281000.0,1,1.3555513292708847,0.9274174073718594,1.3009665249269886,0.07540005453622134,-0.10089784403250758,0.986849366836289,1.145312439712891,1.0404370527384896,1.1215875460374853,3.839955266515428,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
180500.0,1,-0.7725524696579678,-0.6892972706866654,0.05166903260464164,0.2274601626632495,-0.01932654935808201,-0.28775828882527155,-0.24145537212214516,-0.9700206875703284,-0.5676354759935839,-0.09071512535019473,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
119500.0,1,-0.7725524696579678,-0.3928336989155422,-0.9700612585140065,-0.9572469484159849,-1.349958293734649,-0.28775828882527155,0.022690877751195066,-0.5870763560829345,-0.24587870989242785,0.9283475688371889,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
107500.0,0,-0.7725524696579678,1.7219397797184695,-0.1898308543870388,-0.13112934605421991,0.5567707192800485,2.89876085032863,-2.618771620982207,-0.9221526461344042,0.2769760350219508,-0.5722502445815958,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
162900.0,1,0.6461833962946006,0.32263172095876824,0.25601509082837126,-0.4987970701822582,-0.8350394961023376,0.986849366836289,0.15476400268786517,-0.39560419033923755,-0.08500032684184981,-0.5722502445815958,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
115000.0,1,-0.7725524696579678,-1.2585073284872217,0.46036114905210085,-0.4261713468977074,-0.7534682014279122,-0.9250621166560519,-0.5386199032296529,0.27454838976370183,-0.8491726463320954,-0.5722502445815958,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
138500.0,1,-0.7725524696579678,-0.8869396518674141,-0.8585997722101539,0.0005047773990283588,-0.2742368452156619,-0.9250621166560519,-0.10938224718547504,-0.7785485218266315,-0.4067570929430059,0.36842301159137375,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
155000.0,1,-0.7725524696579678,-0.736731442170045,0.2420824050403897,0.15483443937869876,-0.08050502036390118,-0.28775828882527155,-0.2744736533563127,-1.0178887290062526,-0.6078550717562284,0.2564381001422107,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
140000.0,1,-0.06318453668168356,-0.8474111756312643,0.2420824050403897,-1.1456199181852884,-0.22325478604414592,-0.9250621166560519,1.1122941584787234,1.0404370527384896,1.081367950274841,-0.11311210764002734,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
160000.0,1,2.774287195223453,8.184845644328954,4.389378541262903,11.479908164063335,9.004497924000246,3.53606467815941,1.211349002181226,1.1361731356103382,1.2020267375627744,3.8847492310950935,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
154000.0,1,-0.7725524696579678,-0.5035134323767615,-0.7796478860782584,0.4407982248116174,0.2202891287480431,-0.28775828882527155,-0.4065467782929828,0.4660205555073988,-0.7687334548068064,-0.5722502445815958,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
225000.0,1,0.6461833962946006,0.9531109169253568,0.07953440418060477,-0.1674422076964953,-0.39404468426872447,1.6241531946670693,0.9141844710737183,0.70536076268702,0.8400503756989739,1.3538902323440085,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
177500.0,1,-0.06318453668168356,-0.013360327048504598,-1.206916916909693,-0.6372398551934331,-1.0364186298298257,0.3495455390055087,-0.9678575592738308,-1.6401732676732679,-1.452466582771763,-0.5722502445815958,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
290000.0,1,1.3555513292708847,2.0263090467368223,1.7235913271624295,0.25696436274759826,0.11067770152928373,0.986849366836289,0.7490930649028806,0.4660205555073988,0.6389523968857513,1.6170547742495418,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
232000.0,1,0.6461833962946006,0.22776337799200888,1.6771490412024908,1.2805331502892356,1.1634572234210887,0.3495455390055087,1.1122941584787234,0.9925690113025655,1.081367950274841,0.7043777459388629,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
130000.0,1,0.6461833962946006,0.40959436867829774,-0.4313307413787193,-0.17198131540177972,-0.4679686700674226,0.3495455390055087,1.0792758772445559,0.9447009698666412,1.0411483545121965,0.08286148739600799,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
325000.0,1,2.064919262247169,0.2989146352170784,1.705014412778454,1.3622370889843554,1.2552249299298175,-0.28775828882527155,1.145312439712891,1.088305094174414,1.1215875460374853,1.1075234271558498,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
202500.0,1,0.6461833962946006,-0.262389727336248,0.0052267466447030895,0.7176837948339673,0.5312796896942905,-0.28775828882527155,1.1122941584787234,1.0404370527384896,1.081367950274841,-0.04592116077052951,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
138000.0,1,-0.7725524696579678,-1.0094779281994783,0.03309211822066622,-0.14020756146478877,-0.43228122864736146,-0.9250621166560519,0.7490930649028806,0.513888596943323,0.8802699714616183,-0.5722502445815958,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
147000.0,1,-0.7725524696579678,-0.7485899850408899,0.25601509082837126,-0.2899981157391747,-0.09579963811535598,-0.28775828882527155,-0.7697478718688255,0.9925690113025655,-1.211149008195896,-0.5722502445815958,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
179200.0,1,-0.06318453668168356,-0.4086450894100021,0.1073997757565679,0.5134239480961682,0.34264607075968145,-0.28775828882527155,0.6500382212003781,0.3224164311996261,0.5182936095978178,-0.07951663420527842,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
335000.0,1,0.6461833962946006,0.7930205881689503,0.4371400060721316,1.9296255521449082,1.8925006695737672,0.3495455390055087,-0.4065467782929828,0.8489648869947928,-0.7687334548068064,-0.5722502445815958,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
203000.0,1,0.6461833962946006,-0.44817356564615185,0.16313051890849414,0.5043457326855993,0.29166401158816546,-0.28775828882527155,1.1122941584787234,1.088305094174414,1.081367950274841,-0.12431059878494365,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
302000.0,1,1.3555513292708847,2.587613409290149,1.287033839139007,0.9105958723085552,0.7479534411732335,1.6241531946670693,0.6170199399662105,0.27454838976370183,0.4780740138351733,1.3090962677643434,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
333168.0,1,2.064919262247169,2.170587984998769,1.4217164684228287,0.7744226411500225,0.6689312494573837,2.2614570224978494,0.9141844710737183,0.70536076268702,0.8400503756989739,0.3516252748739993,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
119000.0,1,-1.4819204026342518,-1.0924877282953926,-0.8957536009781047,-0.23552882327576163,-0.539343552907545,-0.9250621166560519,-0.5716381844638204,-1.4487011019295708,-0.88939224209474,-0.5722502445815958,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
206900.0,1,-0.06318453668168356,1.2080695886485227,0.4789380634360763,-0.2264506078651928,-0.17227272687262996,1.6241531946670693,-0.07636396595130751,-0.7306804803907072,-0.3665374971803614,-0.5722502445815958,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
295493.0,1,1.3555513292708847,0.2554333113573137,1.797898984698331,1.294150473405089,1.19914466484115,0.986849366836289,1.211349002181226,1.1361731356103382,1.2020267375627744,0.9395460599821053,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
208900.0,1,0.6461833962946006,-0.2940125083251678,-0.03192708212324775,0.6813709331916918,0.4904940423570778,-0.9250621166560519,1.145312439712891,1.088305094174414,1.1215875460374853,-0.5722502445815958,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
275000.0,1,1.3555513292708847,0.5657318498110893,1.2777453819470193,1.5914620281012186,1.5993538293375502,0.3495455390055087,0.9802210335420534,0.8489648869947928,0.9204895672242629,0.4244154673159553,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
111000.0,1,-1.4819204026342518,-1.0924877282953926,-1.0443689160499081,-0.4261713468977074,-0.539343552907545,-0.9250621166560519,-0.5716381844638204,-1.4487011019295708,-0.969831433620029,0.16685017098288027,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
156500.0,1,-0.06318453668168356,-0.0449831080374244,-0.14338856842710027,0.9673347186246105,0.8116810151376285,-0.28775828882527155,-0.47258334076131786,-1.3050969776217982,-0.8491726463320954,-0.5722502445815958,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
72500.0,0,-2.191288335610536,-1.5431123573874999,-0.8632440008061478,-2.387065875580578,-1.120539027462827,-1.562365944486832,-0.736729590634658,-1.6401732676732679,-0.9296118378573844,-0.5722502445815958,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
190000.0,1,0.6461833962946006,0.8345254882169075,0.42320732028415003,-0.6849004860989195,-0.2512949185884797,0.986849366836289,0.6830565024345456,0.3702844726355503,0.5585132053604623,-0.5722502445815958,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
